faction	general_unit	unit	siege_unit_attacker	siege_unit_defender	general_portrait	general_uniform	set_piece_character	campaign_exclusive
wh2_main_nor_servants_of_fimulneid	false	ovn_fim_cav_bog_beast_riders_0	true	true				false
wh2_main_nor_servants_of_fimulneid	false	ovn_fim_mon_javelin_0	true	true				false
wh2_main_nor_servants_of_fimulneid	false	ovn_fim_mon_caster_0	true	true				false
wh2_main_nor_servants_of_fimulneid	false	ovn_marsh_hounds	true	true				false
wh2_main_nor_servants_of_fimulneid	false	wh_dlc08_nor_cha_fimir_balefiend_beast	true	true	UI/Portraits/Portholes/wh_main_chs_chaos/nor_cha_fimir_balefiend_campaign_03_0.png	wh_dlc08_uniform_nor_fimir_balefiend_campaign_03	wh_dlc08_nor_cha_fimir_balefiend_shadow_0	false
wh2_main_nor_servants_of_fimulneid	false	wh_dlc08_nor_cha_fimir_balefiend_death	true	true	UI/Portraits/Portholes/wh_main_chs_chaos/nor_cha_fimir_balefiend_campaign_02_0.png	wh_dlc08_uniform_nor_fimir_balefiend_campaign_02	wh_dlc08_nor_cha_fimir_balefiend_shadow_0	false
wh2_main_nor_servants_of_fimulneid	false	wh2_twa05_ogr_cav_mournfang_cavalry_0	true	true				true
wh2_main_nor_servants_of_fimulneid	false	wh2_twa05_ogr_inf_ogres_0	true	true				true
wh2_main_nor_servants_of_fimulneid	false	wh2_twa05_ogr_inf_ogres_1	true	true				true
wh2_main_nor_servants_of_fimulneid	false	wh2_twa05_ogr_inf_maneaters_2	true	true				true
wh2_main_nor_servants_of_fimulneid	false	wh2_twa05_ogr_inf_maneaters_3	true	true				true
wh2_main_nor_servants_of_fimulneid	false	ovn_mon_harpies	true	true				false
wh2_main_nor_servants_of_fimulneid	false	ovn_nuckelavee	true	true				false
wh2_main_nor_servants_of_fimulneid	false	ovn_daemonomaniac	true	true				false
wh2_main_nor_servants_of_fimulneid	false	ovn_swamp_daemons	true	true				false
wh2_main_nor_servants_of_fimulneid	false	ovn_daemonomaniac_ror	true	true				false
wh2_main_nor_servants_of_fimulneid	false	ovn_marsh_hornets_ror	true	true				false
wh2_main_nor_servants_of_fimulneid	false	ovn_moor_hounds_ror	true	true				false
